symbol,hgnc_id,entrez_id
GALNT1,4123,2589
GALNT2,4124,2590
GALNT3,4125,2591
GALNT4,4126,8693
GALNT5,4127,11227
GALNT6,4128,11226
GALNT7,4129,51809
GALNT7-DT,55604,101930370
GALNT8,4130,26290
GALNT9,4131,50614
GALNT10,19873,55568
GALNT11,19875,63917
GALNT12,19877,79695
GALNT13,23242,114805
GALNT14,22946,79623
GALNT15,21531,117248
GALNT16,23233,57452
GALNT16-AS1,55435,105370550
GALNT17,16347,64409
GALNT18,30488,374378
GALNTL5,21725,168391
GALNTL6,33844,442117
GALNTL6-AS1,54079,101928314
GALP,24840,85569
GALR1,4132,2587
GALR2,4133,8811
GALR3,4134,8484
GALT,4135,2592
GAMT,4136,2593
GAMTP1,33982,391491
GAMTP2,37697,100129452
GAN,4137,8139
GANAB,4138,23193
GANC,4139,2595
GAP43,4140,2596
GAPDH,4141,2597
GAPDH-DT,55492,112268089
GAPDHP1,4159,2616
GAPDHP2,16577,170516
GAPDHP14,4160,54050
GAPDHP15,13950,642317
GAPDHP16,23768,387491
GAPDHP17,37765,360008
GAPDHP19,23947,140028
GAPDHP20,37772,343338
GAPDHP21,37773,389970
GAPDHP22,37774,390421
GAPDHP23,37775,391075
GAPDHP24,37776,391162
GAPDHP25,37777,391367
GAPDHP26,37778,392374
GAPDHP27,37779,401960
GAPDHP28,37780,441572
GAPDHP29,37781,441893
GAPDHP30,37782,643228
GAPDHP31,37783,643739
GAPDHP32,37784,644213
GAPDHP33,37785,644237
GAPDHP34,37786,646877
GAPDHP35,37789,647001
GAPDHP36,37790,647249
GAPDHP37,37791,651258
GAPDHP38,37792,729493
GAPDHP39,37796,100128589
GAPDHP40,37797,100131743
GAPDHP41,37798,100131935
GAPDHP42,37799,100240707
GAPDHP43,37800,100240708
GAPDHP44,37801,100240709
GAPDHP45,37802,100240710
GAPDHP46,37804,100240711
GAPDHP47,37803,100240712
GAPDHP48,37805,100240713
GAPDHP49,38555,100421189
GAPDHP50,38556,100421236
GAPDHP51,38557,100421271
GAPDHP52,38558,100421313
GAPDHP53,38559,100421318
GAPDHP54,38560,100421319
GAPDHP55,38561,100421324
GAPDHP56,38562,100421232
GAPDHP57,38563,100421188
GAPDHP58,4142,391077
GAPDHP59,4152,645024
GAPDHP60,4153,2601
GAPDHP61,4155,729403
GAPDHP62,4156,100128961
GAPDHP63,4157,442231
GAPDHP64,4158,391069
GAPDHP65,4143,389849
GAPDHP66,4144,645256
GAPDHP67,4145,2609
GAPDHP68,4146,100132601
GAPDHP69,4147,2611
GAPDHP70,4148,642259
GAPDHP71,4149,2613
GAPDHP72,22955,346085
GAPDHP73,22956,442262
GAPDHP74,50647,391073
GAPDHP75,50648,100652918
GAPDHP76,50649,100287725
GAPDHP77,55049,118568801
GAPDHS,24864,26330
GAPLINC,51308,100505592
GAPT,26588,202309
GAPVD1,23375,26130
GAR1,14264,54433
GAR1-DT,55191,118568816
GAREM1,26136,64762
GAREM2,27172,150946
GARNL3,25425,84253
GARRE1,29016,9710
GARS1,4162,2617
GARS1-DT,48951,401320
GARS1P1,50480,100419764
GART,4163,2618
GAS1,4165,2619
GAS1RR,52261,100506834
GAS2,4167,2620
GAS2L1,16955,10634
GAS2L1P1,50293,101927222
GAS2L1P2,27986,340508
GAS2L2,24846,246176
GAS2L3,27475,283431
GAS5,16355,60674
GAS5-AS1,44119,100506046
GAS6,4168,2621
GAS6-AS1,39826,650669
GAS6-DT,43694,100506394
GAS7,4169,8522
GAS8,4166,2622
GAS8-AS1,1197,750
GASAL1,53461,401472
GASK1A,24485,729085
GASK1B,25312,51313
GASK1B-AS1,53132,285505
GAST,4164,2520
GATA1,4170,2623
GATA2,4171,2624
GATA2-AS1,51108,101927167
GATA3,4172,2625
GATA3-AS1,33786,399717
GATA4,4173,2626
GATA5,15802,140628
GATA6,4174,2627
GATA6-AS1,48840,100128893
GATAD1,29941,57798
GATAD2A,29989,54815
GATAD2B,30778,57459
GATB,8849,5188
GATC,25068,283459
GATD1,26616,347862
GATD3,1273,8209
GATM,4175,2628
GAU1,53880,101929549
GBA,4177,2629
GBA2,18986,57704
GBA3,19069,57733
GBAP1,4178,2630
GBE1,4180,2632
GBF1,4181,8729
GBGT1,20460,26301
GBP1,4182,2633
GBP1P1,39561,400759
GBP2,4183,2634
GBP3,4184,2635
GBP4,20480,115361
GBP5,19895,115362
GBP6,25395,163351
GBP7,29606,388646
GBX1,4185,2636
GBX2,4186,2637
GBX2-AS1,55714,121853074
GC,4187,2638
GCA,15990,25801
GCASPC,52281,112441427
GCAT,4188,23464
GCATP1,20013,319140
GCAWKR,53740,105369201
GCC1,19095,79571
GCC2,23218,9648
GCC2-AS1,28126,644903
GCDH,4189,2639
GCFC2,1317,6936
GCG,4191,2641
GCGR,4192,2642
GCH1,4193,2643
GCHFR,4194,2644
GCK,4195,2645
GCKR,4196,2646
GCLC,4311,2729
GCLM,4312,2730
GCM1,4197,8521
GCM2,4198,9247
GCN1,4199,10985
GCNA,15805,93953
GCNAP1,52401,100419929
GCNT1,4203,2650
GCNT1P1,16532,170517
GCNT1P2,37972,100421560
GCNT1P3,37973,100421581
GCNT1P4,37974,100462829
GCNT1P5,37975,100421598
GCNT2,4204,2651
GCNT2P1,21623,644378
GCNT3,4205,9245
GCNT4,17973,51301
GCNT7,16099,140687
GCOM1,26424,145781
GCSAM,20253,257144
GCSAML,29583,148823
GCSAML-AS1,41244,148824
GCSH,4208,2653
GCSHP1,43922,106480441
GCSHP2,43927,100288298
GCSHP3,43929,100329109
GCSHP4,43930,100287495
GCSHP5,44195,100329108
GCSIR,54400,151484
GDA,4212,9615
GDAP1,15968,54332
GDAP1L1,4213,78997
GDAP2,18010,54834
GDE1,29644,51573
GDF1,4214,2657
GDF2,4217,2658
GDF3,4218,9573
GDF5,4220,8200
GDF5-AS1,33435,554250
GDF6,4221,392255
GDF7,4222,151449
GDF9,4224,2661
GDF10,4215,2662
GDF11,4216,10220
GDF15,30142,9518
GDI1,4226,2664
GDI2,4227,2665
GDI2P1,4228,2667
GDI2P2,37976,100420259
GDNF,4232,2668
GDNF-AS1,43592,100861519
GDPD1,20883,284161
GDPD2,25974,54857
GDPD3,28638,79153
GDPD4,24849,220032
GDPD5,28804,81544
GDPGP1,34360,390637
GEM,4234,2669
GEMIN2,10884,8487
GEMIN2P1,49561,101929669
GEMIN2P2,49562,100287063
GEMIN4,15717,50628
GEMIN5,20043,25929
GEMIN6,20044,79833
GEMIN7,20045,79760
GEMIN7-AS1,53773,105372419
GEMIN7P1,54938,100506654
GEMIN8,26044,54960
GEMIN8P1,31818,100128431
GEMIN8P2,37977,644600
GEMIN8P3,37978,100421535
GEMIN8P4,37979,492303
GEN1,26881,348654
GET1,12790,7485
GET1-SH3BGR,54635,106865373
GET1P1,44010,256085
GET3,752,439
GET4,21690,51608
GFAP,4235,2670
GFER,4236,2671
GFI1,4237,2672
GFI1B,4238,8328
GFM1,13780,85476
GFM2,29682,84340
GFOD1,21096,54438
GFOD1-AS1,40956,100874025
GFOD2,28159,81577
GFPT1,4241,2673
GFPT2,4242,9945
GFRA1,4243,2674
GFRA2,4244,2675
GFRA3,4245,2676
GFRA4,13821,64096
GFRAL,32789,389400
GFUS,12390,7264
GFY,44663,100507003
GGA1,17842,26088
GGA2,16064,23062
GGA3,17079,23163
GGACT,25100,87769
GGCT,21705,79017
GGCTP1,54609,100528061
GGCTP2,54610,100529052
GGCTP3,54611,100528063
GGCX,4247,2677
GGH,4248,8836
GGN,18869,199720
GGNBP1,19427,449520
GGNBP2,19357,79893
GGPS1,4249,9453
GGT1,4250,2678
GGT2,4251,728441
GGT3P,4252,2679
GGT4P,33207,643171
GGT5,4260,2687
GGT6,26891,124975
GGT7,4259,2686
GGT8P,33438,645367
GGTA1,4253,2681
GGTA2P,4254,121328
GGTLC1,16437,92086
GGTLC2,18596,91227
GGTLC3,33426,728226
GGTLC4P,33428,729838
GGTLC5P,33427,653590
GH1,4261,2688
GH2,4262,2689
GHDC,24438,84514
GHET1,49425,102723099
GHITM,17281,27069
GHR,4263,2690
GHRH,4265,2691
GHRHR,4266,2692
GHRL,18129,51738
GHRLOS,33885,100126793
GHSR,4267,2693
GID4,28453,79018
GID8,15857,54994
GIGYF1,9126,64599
GIGYF2,11960,26058
GIHCG,52649,100506844
GIMAP1,23237,170575
GIMAP1-GIMAP5,51257,100527949
GIMAP2,21789,26157
GIMAP3P,30975,474345
GIMAP4,21872,55303
GIMAP5,18005,55340
GIMAP6,21918,474344
GIMAP7,22404,168537
GIMAP8,21792,155038
GIMD1,44141,100507096
GIN1,25959,54826
GINM1,21074,116254
GINS1,28980,9837
GINS2,24575,51659
GINS3,25851,64785
GINS4,28226,84296
GIP,4270,2695
GIPC1,1226,10755
GIPC2,18177,54810
GIPC3,18183,126326
GIPR,4271,2696
GIT1,4272,28964
GIT2,4273,9815
GJA1,4274,2697
GJA1P1,4275,2698
GJA3,4277,2700
GJA4,4278,2701
GJA5,4279,2702
GJA6P,32542,100126825
GJA8,4281,2703
GJA9,19155,81025
GJA10,16995,84694
GJB1,4283,2705
GJB2,4284,2706
GJB3,4285,2707
GJB4,4286,127534
GJB5,4287,2709
GJB6,4288,10804
GJB7,16690,375519
GJC1,4280,10052
GJC2,17494,57165
GJC3,17495,349149
GJD2,19154,57369
GJD2-DT,55560,101928174
GJD3,19147,125111
GJD4,23296,219770
GJE1,33251,100126572
GK,4289,2710
GK-AS1,40255,100873902
GK-IT1,41339,106480740
GK2,4291,2712
GK3P,4292,2713
GK4P,4295,2716
GK5,28635,256356
GK6P,23263,201989
GKAP1,17496,80318
GKN1,23217,56287
GKN2,24588,200504
GKN3P,37701,100132413
GLA,4296,2717
GLB1,4298,2720
GLB1L,28129,79411
GLB1L2,25129,89944
GLB1L3,25147,112937
GLCCI1,18713,113263
GLCCI1-DT,40852,100505921
GLCE,17855,26035
GLDC,4313,2731
GLDCP1,4314,2732
GLDN,29514,342035
GLE1,4315,2733
GLG1,4316,2734
GLI1,4317,2735
GLI2,4318,2736
GLI3,4319,2737
GLI4,4320,2738
GLIDR,48823,389741
GLIPR1,17001,11010
GLIPR1L1,28392,256710
GLIPR1L2,28592,144321
GLIPR2,18007,152007
GLIS1,29525,148979
GLIS2,29450,84662
GLIS2-AS1,51381,101926896
GLIS3,28510,169792
GLIS3-AS1,28260,84850
GLIS3-AS2,55796,107986989
GLMN,14373,11146
GLMP,29436,112770
GLO1,4323,2739
GLOD4,14111,51031
GLOD5,33358,392465
GLP1R,4324,2740
GLP2R,4325,9340
GLRA1,4326,2741
GLRA2,4327,2742
GLRA3,4328,8001
GLRA4,31715,441509
GLRB,4329,2743
GLRX,4330,2745
GLRX2,16065,51022
GLRX3,15987,10539
GLRX3P1,49787,100418908
GLRX3P2,49788,728344
GLRX5,20134,51218
GLRX5P1,55062,100128546
GLRX5P2,55063,118568821
GLRX5P3,55064,118568802
GLRXP1,16544,170522
GLRXP2,18376,171418
GLRXP3,34049,100132510
GLS,4331,2744
GLS2,29570,27165
GLT1D1,26483,144423
GLT6D1,23671,360203
GLT8D1,24870,55830
GLT8D2,24890,83468
GLTP,24867,51228
GLTPD2,33756,388323
GLTPP1,33991,645312
GLUD1,4335,2746
GLUD1P2,4337,414212
GLUD1P3,4338,2749
GLUD1P4,4339,2750
GLUD1P5,4340,2751
GLUD1P6,23610,414213
GLUD1P9,37696,100131281
GLUD2,4336,2747
GLUL,4341,2752
GLULP1,4342,2753
GLULP2,4343,2754
GLULP3,4344,401708
GLULP4,4345,392305
GLULP5,37989,100421694
GLULP6,37990,343981
GLYAT,13734,10249
GLYATL1,30519,92292
GLYATL1B,37865,100287520
GLYATL1P1,37866,100129032
GLYATL1P2,37863,100129933
GLYATL1P4,37864,643637
GLYATL2,24178,219970
GLYATL3,21349,389396
GLYCAM1,18023,644076
GLYCTK,24247,132158
GLYCTK-AS1,41043,100874110
GLYR1,24434,84656
GM2A,4367,2760
GM2AP1,4368,2761
GM2AP2,38002,100287900
GMCL1,23843,64395
GMCL1P2,42863,100420975
GMCL2,19717,64396
GMDS,4369,2762
GMDS-DT,48993,100508120
GMEB1,4370,10691
GMEB2,4371,26205
GMFB,4373,2764
GMFBP1,38654,100499251
GMFG,4374,9535
GMIP,24852,51291
GML,4375,2765
GMNC,40049,647309
GMNN,17493,51053
GMPPA,22923,29926
GMPPB,22932,29925
GMPR,4376,2766
GMPR2,4377,51292
GMPS,4378,8833
GMPSP1,39428,728564
GNA11,4379,2767
GNA12,4380,2768
GNA13,4381,10672
GNA13P1,54705,100422337
GNA14,4382,9630
GNA14-AS1,50451,101927422
GNA15,4383,2769
GNA15-DT,55293,100996351
GNAI1,4384,2770
GNAI2,4385,2771
GNAI2P1,4386,2772
GNAI2P2,45110,401646
GNAI3,4387,2773
GNAL,4388,2774
GNAO1,4389,2775
GNAO1-AS1,24498,26077
GNAO1-DT,27543,283856
GNAQ,4390,2776
GNAQP1,4391,2777
GNAS,4392,2778
GNAS-AS1,24872,149775
GNAT1,4393,2779
GNAT2,4394,2780
GNAT3,22800,346562
GNAZ,4395,2781
GNB1,4396,2782
GNB1-DT,55772,105378949
GNB1L,4397,54584
GNB2,4398,2783
GNB3,4400,2784
GNB4,20731,59345
GNB5,4401,10681
GNE,23657,10020
GNG2,4404,54331
GNG3,4405,2785
GNG4,4407,2786
GNG5,4408,2787
GNG5P1,4409,2789
GNG5P2,24826,347687
GNG5P3,33552,100101932
GNG5P4,33553,100101933
GNG5P5,33554,100101935
GNG7,4410,2788
GNG8,19664,94235
GNG10,4402,2790
GNG10P1,49502,100526656
GNG11,4403,2791
GNG12,19663,55970
GNG12-AS1,43938,100289178
GNG13,14131,51764
GNG14,53439,105372280
GNGT1,4411,2792
GNGT2,4412,2793
GNL1,4413,2794
GNL2,29925,29889
GNL2P1,50779,100270790
GNL3,29931,26354
GNL3L,25553,54552
GNL3LP1,25733,80060
GNLY,4414,10578
GNMT,4415,27232
GNPAT,4416,8443
GNPATP,34031,100130060
GNPDA1,4417,10007
GNPDA2,21526,132789
GNPNAT1,19980,64841
GNPTAB,29670,79158
GNPTG,23026,84572
GNRH1,4419,2796
GNRH2,4420,2797
GNRHR,4421,2798
GNRHR2,16341,114814
GNRHR2P1,39424,404718
GNS,4422,2799
GOLGA1,4424,2800
GOLGA2,4425,2801
GOLGA2P1,31052,100418751
GOLGA2P2Y,16479,84559
GOLGA2P3Y,32426,401634
GOLGA2P4,38600,100873742
GOLGA2P5,25315,55592
GOLGA2P6,44948,729668
GOLGA2P7,49516,388152
GOLGA2P8,49922,728477
GOLGA2P9,49921,440518
GOLGA2P10,26229,80154
GOLGA2P11,26788,255180
GOLGA3,4426,2802
GOLGA4,4427,2803
GOLGA4-AS1,26469,152048
GOLGA4P1,18660,192131
GOLGA4P2,20727,192132
GOLGA4P3,43786,192130
GOLGA5,4428,9950
GOLGA5P1,43925,100418736
GOLGA6A,13567,342096
GOLGA6B,32205,55889
GOLGA6C,32206,653641
GOLGA6D,32204,653643
GOLGA6EP,55708,441728
GOLGA6FP,49206,645752
GOLGA6GP,55709,112268142
GOLGA6L1,37444,283767
GOLGA6L2,26695,283685
GOLGA6L3,37441,100133220
GOLGA6L4,27256,643707
GOLGA6L5P,30472,374650
GOLGA6L6,37225,727832
GOLGA6L7,37442,728310
GOLGA6L9,37229,440295
GOLGA6L10,37228,647042
GOLGA6L11P,23958,360024
GOLGA6L12P,23959,360025
GOLGA6L13P,23960,360026
GOLGA6L14P,23961,360027
GOLGA6L16P,38117,100287845
GOLGA6L17P,49414,642402
GOLGA6L19,49416,101927601
GOLGA6L22,50289,440243
GOLGA6L23P,55697,100653133
GOLGA6L24P,55710,645202
GOLGA6L25P,55711,100132202
GOLGA7,24876,51125
GOLGA7B,31668,401647
GOLGA7B-DT,45232,100505561
GOLGA8A,31972,23015
GOLGA8B,31973,440270
GOLGA8CP,32375,729786
GOLGA8DP,32376,100132979
GOLGA8EP,32377,390535
GOLGA8F,32378,100132565
GOLGA8G,25328,283768
GOLGA8H,37443,728498
GOLGA8IP,26660,283796
GOLGA8J,38650,653073
GOLGA8K,38652,653125
GOLGA8M,44404,653720
GOLGA8N,44405,643699
GOLGA8O,44406,728047
GOLGA8Q,44408,727909
GOLGA8R,44407,101059918
GOLGA8S,44409,653061
GOLGA8T,44410,653075
GOLGA8UP,44411,100507067
GOLGA8VP,49920,441736
GOLGB1,4429,2804
GOLIM4,15448,27333
GOLM1,15451,51280
GOLM2,24892,113201
GOLM2P1,39251,100420689
GOLPH3,15452,64083
GOLPH3-DT,55231,118597838
GOLPH3L,24882,55204
GOLT1A,24766,127845
GOLT1B,20175,51026
GON4L,25973,54856
GON7,20356,84520
GOPC,17643,57120
GORAB,25676,92344
GORAB-AS1,54051,101928650
GORASP1,16769,64689
GORASP2,17500,26003
GOSR1,4430,9527
GOSR2,4431,9570
GOSR2-DT,55346,119139904
GOT1,4432,2805
GOT1-DT,55848,101927300
GOT1L1,28487,137362
GOT2,4433,2806
GOT2P1,4434,645538
GOT2P2,4435,391139
GOT2P3,4436,644138
GOT2P4,22936,121520
GOT2P5,38439,100422625
GOT2P6,54891,644924
GOT2P7,54892,100422628
GP1BA,4439,2811
GP1BB,4440,2812
GP2,4441,2813
GP5,4443,2814
GP6,14388,51206
GP6-AS1,55305,107985325
GP9,4444,2815
GPA33,4445,10223
GPAA1,4446,8733
GPAA1P1,4447,22945
GPAA1P2,51484,106481722
GPALPP1,20298,55425
GPAM,24865,57678
GPANK1,13920,7918
GPAT2,27168,150763
GPAT2P1,52330,643219
GPAT2P2,52331,653924
GPAT3,28157,84803
GPAT4,20880,137964
GPAT4-AS1,55539,102723729
GPATCH1,24658,55094
GPATCH2,25499,55105
GPATCH2L,20210,55668
GPATCH3,25720,63906
GPATCH4,25982,54865
GPATCH8,29066,23131
GPATCH11,26768,253635
GPATCH11P1,42659,344709
GPBAR1,19680,151306
GPBP1,29520,65056
GPBP1L1,28843,60313
GPC1,4449,2817
GPC2,4450,221914
GPC3,4451,2719
GPC3-AS1,52897,110806308
GPC4,4452,2239
GPC5,4453,2262
GPC5-AS1,39886,100873969
GPC5-AS2,39887,100873970
GPC5-IT1,41340,100874293
GPC6,4454,10082
GPC6-AS1,39909,100873972
GPC6-AS2,39910,100873973
GPCPD1,26957,56261
GPD1,4455,2819
GPD1L,28956,23171
GPD2,4456,2820
GPER1,4485,2852
GPHA2,18054,170589
GPHB5,18055,122876
GPHN,15465,10243
GPI,4458,2821
GPIHBP1,24945,338328
GPKOW,30677,27238
GPLD1,4459,2822
GPM6A,4460,2823
GPM6A-DT,55577,101928590
GPM6B,4461,2824
GPM6BP1,38782,106480720
GPM6BP2,38781,106480426
GPM6BP3,38783,100873787
GPN1,17030,11321
GPN2,25513,54707
GPN3,30186,51184
GPN3P1,44914,100302689
GPNMB,4462,10457
GPR1-AS,48602,101669764
GPR3,4484,2827
GPR4,4497,2828
GPR6,4515,2830
GPR12,4466,2835
GPR15,4469,2838
GPR17,4471,2840
GPR18,4472,2841
GPR19,4473,2842
GPR20,4475,2843
GPR21,4476,2844
GPR22,4477,2845
GPR25,4480,2848
GPR26,4481,2849
GPR27,4482,2850
GPR31,4486,2853
GPR32,4487,2854
GPR32P1,4488,2855
GPR33,4489,2856
GPR34,4490,2857
GPR35,4492,2859
GPR36,4493,2860
GPR37,4494,2861
GPR37L1,14923,9283
GPR39,4496,2863
GPR42,4500,2866
GPR45,4503,11250
GPR50,4506,9248
GPR50-AS1,40259,100128688
GPR52,4508,9293
GPR53P,4509,9292
GPR55,4511,9290
GPR61,13300,83873
GPR62,13301,118442
GPR63,13302,81491
GPR65,4517,8477
GPR68,4519,8111
GPR75,4526,10936
GPR75-ASB3,40043,100302652
GPR78,4528,27201
GPR79,4529,27200
GPR82,4533,27197
GPR83,4523,10888
GPR84,4535,53831
GPR85,4536,54329
GPR87,4538,53836
GPR88,4539,54112
GPR89A,31984,653519
GPR89B,13840,51463
GPR89P,13951,394254
GPR101,14963,83550
GPR107,17830,57720
GPR108,17829,56927
GPR119,19060,139760
GPR132,17482,29933
GPR135,19991,64582
GPR137,24300,56834
GPR137B,11862,7107
GPR137C,25445,283554
GPR139,19995,124274
GPR141,19997,353345
GPR141BP,53813,100420413
GPR142,20088,350383
GPR143,20145,4935
GPR143P,18499,352896
GPR146,21718,115330
GPR148,23623,344561
GPR149,23627,344758
GPR150,23628,285601
GPR151,23624,134391
GPR152,23622,390212
GPR153,23618,387509
GPR155,22951,151556
GPR155-DT,55827,105373748
GPR156,20844,165829
GPR157,23687,80045
GPR158,23689,57512
GPR158-AS1,44163,100128811
GPR160,23693,26996
GPR160P1,54682,100130649
GPR160P2,54683,100420482
GPR161,23694,23432
GPR162,16693,27239
GPR165P,21462,392486
GPR166P,23626,442206
GPR171,30057,29909
GPR173,18186,54328
GPR174,30245,84636
GPR176,32370,11245
GPR176-DT,54389,100505534
GPR179,31371,440435
GPR180,28899,160897
GPR182,13708,11318
GPR183,3128,1880
GPR199P,55170,653160
GPRACR,53957,401554
GPRASP1,24834,9737
GPRASP2,25169,114928
GPRC5A,9836,9052
GPRC5B,13308,51704
GPRC5C,13309,55890
GPRC5D,13310,55507
GPRC5D-AS1,53599,100506314
GPRC6A,18510,222545
GPRIN1,24835,114787
GPRIN2,23730,9721
GPRIN3,27733,285513
GPS1,4549,2873
GPS2,4550,2874
GPS2P1,49622,392281
GPS2P2,49623,100132058
GPSM1,17858,26086
GPSM2,29501,29899
GPSM3,13945,63940
GPT,4552,2875
GPT2,18062,84706
GPX1,4553,2876
GPX1P1,4560,441481
GPX1P2,4561,2884
GPX2,4554,2877
GPX3,4555,2878
GPX4,4556,2879
GPX5,4557,2880
GPX6,4558,257202
GPX7,4559,2882
GPX8,33100,493869
GRAMD1A,29305,57655
GRAMD1A-AS1,55275,118827804
GRAMD1B,29214,57476
GRAMD1C,25252,54762
GRAMD2A,27287,196996
GRAMD2B,24911,65983
GRAMD4,29113,23151
GRAMD4P1,39653,100631252
GRAMD4P2,39654,100873881
GRAMD4P3,49138,100631248
GRAMD4P4,49139,106480248
GRAMD4P5,49140,100631249
GRAMD4P6,49141,100631250
GRAMD4P7,49142,100631251
GRAMD4P8,49143,100631247
GRAP,4562,10750
GRAP2,4563,9402
GRAPL,37240,400581
GRAPL-AS1,26214,79999
GRAPLDR,55226,118597830
GRASLND,30963,386597
GRB2,4566,2885
GRB7,4567,2886
GRB10,4564,2887
GRB14,4565,2888
GREB1,24885,9687
GREB1L,31042,80000
GREB1L-DT,55323,101927496
GREM1,2001,26585
GREM1-AS1,55411,100131315
GREM2,17655,64388
GREP1,27549,283875
GRHL1,17923,29841
GRHL2,2799,79977
GRHL2-DT,55466,107986962
GRHL3,25839,57822
GRHL3-AS1,41119,105376871
GRHPR,4570,9380
GRIA1,4571,2890
GRIA2,4572,2891
GRIA3,4573,2892
GRIA4,4574,2893
GRID1,4575,2894
GRID1-AS1,44131,100507470
GRID2,4576,2895
GRID2IP,18464,392862
GRIFIN,4577,402635
GRIK1,4579,2897
GRIK1-AS1,16458,642976
GRIK1-AS2,1282,100379661
GRIK2,4580,2898
GRIK3,4581,2899
GRIK4,4582,2900
GRIK5,4583,2901
GRIN1,4584,2902
GRIN2A,4585,2903
GRIN2B,4586,2904
GRIN2C,4587,2905
GRIN2D,4588,2906
GRIN3A,16767,116443
GRIN3B,16768,116444
GRINA,4589,2907
GRIP1,18708,23426
GRIP2,23841,80852
GRIPAP1,18706,56850
GRK1,10013,6011
GRK2,289,156
GRK3,290,157
GRK3-AS1,55679,100996404
GRK4,4543,2868
GRK5,4544,2869
GRK5-IT1,49478,101927868
GRK6,4545,2870
GRK6P1,4547,2871
GRK7,17031,131890
GRM1,4593,2911
GRM2,4594,2912
GRM3,4595,2913
GRM3-AS1,40264,112268007
GRM4,4596,2914
GRM5,4597,2915
GRM5-AS1,40265,100873989
GRM5P1,55419,440040
GRM6,4598,2916
GRM7,4599,2917
GRM7-AS1,40267,100873937
GRM7-AS2,40266,105376946
GRM7-AS3,42444,101927347
GRM8,4600,2918
GRM8-AS1,40268,101928333
GRN,4601,2896
GRP,4605,2922
GRPEL1,19696,80273
GRPEL2,21060,134266
GRPEL2-AS1,48999,106144529
GRPEL2P1,41969,100874360
GRPEL2P2,41970,100129994
GRPEL2P3,41971,100129871
GRPR,4609,2925
GRSF1,4610,2926
GRTP1,20310,79774
GRTP1-AS1,39917,100874068
GRWD1,21270,83743
GRXCR1,31673,389207
GRXCR2,33862,643226
G0S2,30229,50486
GSAP,28042,54103
GSC,4612,145258
GSC-DT,53074,108868751
GSC2,4613,2928
GSDMA,13311,284110
GSDMB,23690,55876
GSDMC,7151,56169
GSDMD,25697,79792
GSDME,2810,1687
GSE1,28979,23199
GSEC,48645,399972
GSG1,19716,83445
GSG1L,28283,146395
GSG1L2,51826,644070
GSK3A,4616,2931
GSK3B,4617,2932
GSK3B-DT,55635,107986119
GSKIP,20343,51527
GSN,4620,2934
GSN-AS1,23372,57000
GSPT1,4621,2935
GSPT2,4622,23708
GSR,4623,2936
GSS,4624,2937
GSTA1,4626,2938
GSTA2,4627,2939
GSTA3,4628,2940
GSTA4,4629,2941
GSTA5,19662,221357
GSTA6P,4630,2942
GSTA7P,4631,730152
GSTA8P,49903,100420627
GSTA9P,49902,100174857
GSTA10P,49904,647177
GSTA11P,49905,647175
GSTA12P,49906,647169
GSTCD,25806,79807
GSTCD-AS1,41117,101929529
GSTK1,16906,373156
GSTM1,4632,2944
GSTM2,4634,2946
GSTM2P1,38009,442245
GSTM3,4635,2947
GSTM3P1,16606,170523
GSTM3P2,38006,100421057
GSTM4,4636,2948
GSTM5,4637,2949
GSTM5P1,4633,100505557
GSTO1,13312,9446
GSTO2,23064,119391
GSTO3P,23065,344813
GSTP1,4638,2950
GSTP1P1,4640,2951
GSTT1,4641,2952
GSTT1-AS1,51839,106099130
GSTT2,4642,2953
GSTT2B,33437,653689
GSTT3P,55078,121853073
GSTT4,26930,25774
GSTTP2,33606,653399
GSTZ1,4643,2954
GSX1,20374,219409
GSX2,24959,170825
GTDC1,20887,79712
GTF2A1,4646,2957
GTF2A1L,30727,11036
GTF2A2,4647,2958
GTF2B,4648,2959
GTF2E1,4650,2960
GTF2E2,4651,2961
GTF2F1,4652,2962
GTF2F2,4653,2963
GTF2F2P1,4654,2964
GTF2F2P2,39092,728633
GTF2H1,4655,2965
GTF2H2,4656,2966
GTF2H2B,31393,653238
GTF2H2C,31394,728340
GTF2H2C_2,35418,730394
GTF2H3,4657,2967
GTF2H4,4658,2968
GTF2H5,21157,404672
GTF2I,4659,2969
GTF2I-AS1,55572,101926943
GTF2IP1,4660,2970
GTF2IP2,16082,338448
GTF2IP3,42640,645686
GTF2IP4,51716,100093631
GTF2IP5,51717,100420546
GTF2IP6,51718,101927390
GTF2IP7,51720,101927126
GTF2IP8,51719,101927717
GTF2IP9,51721,106481734
GTF2IP10,51722,107403151
GTF2IP11,51724,106480346
GTF2IP12,51723,101926918
GTF2IP13,51725,101929008
GTF2IP14,51726,106481735
GTF2IP15,51727,107403154
GTF2IP16,51728,
GTF2IP17,51729,107403156
GTF2IP19,51731,107403157
GTF2IP20,51732,441124
GTF2IP21,51733,
GTF2IP22,51734,106480347
GTF2IP23,51735,101929580
GTF2IRD1,4661,9569
GTF2IRD1P1,44136,729156
GTF2IRD2,30775,84163
GTF2IRD2B,33125,389524
GTF2IRD2P1,33127,401375
GTF3A,4662,2971
GTF3AP1,49744,100135064
GTF3AP2,49745,106480682
GTF3AP3,49746,112323209
GTF3AP4,49747,100420593
GTF3AP5,49748,100128217
GTF3AP6,49749,100135063
GTF3C1,4664,2975
GTF3C2,4665,2976
